Entity,Code,Year,Life expectancy - Sex: female - Age: at birth - Variant: estimates,Life expectancy - Sex: male - Age: at birth - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,Continent
Panama,PAN,1994,75.4000015258789,69,2661393,
Panama,PAN,1995,75.69999694824219,69.30000305175781,2716071,
Panama,PAN,1996,75.9000015258789,69.5999984741211,2771607,
Panama,PAN,1997,76.19999694824219,70,2827994,
Panama,PAN,1998,76.4000015258789,70.30000305175781,2885179,
Panama,PAN,1999,76.69999694824219,70.69999694824219,2943124,
Panama,PAN,2000,77.0999984741211,71.0999984741211,3001738,
Panama,PAN,2001,77.4000015258789,71.5999984741211,3061029,
Panama,PAN,2002,77.80000305175781,72,3120993,
Panama,PAN,2003,78.0999984741211,72.4000015258789,3181620,
Panama,PAN,2004,78.5,72.69999694824219,3243310,
Panama,PAN,2005,78.80000305175781,73,3305875,
Panama,PAN,2006,79,73.0999984741211,3368577,
Panama,PAN,2007,79.30000305175781,73.19999694824219,3431619,
Panama,PAN,2008,79.4000015258789,73.19999694824219,3495284,
Panama,PAN,2009,79.5999984741211,73.19999694824219,3559339,
Panama,PAN,2010,79.69999694824219,73.30000305175781,3623622,
Panama,PAN,2011,79.9000015258789,73.5,3688679,
Panama,PAN,2012,80,73.80000305175781,3754871,
Panama,PAN,2013,80.0999984741211,74.0999984741211,3821557,
Panama,PAN,2014,80.30000305175781,74.30000305175781,3888795,
Panama,PAN,2015,80.5,74.5,3957102,North America
Panama,PAN,2016,80.69999694824219,74.69999694824219,4026338,
Panama,PAN,2017,80.9000015258789,74.80000305175781,4096071,
Panama,PAN,2018,81,74.80000305175781,4165258,
Panama,PAN,2019,81,74.80000305175781,4232538,
Panama,PAN,2020,80,73.5,4294391,
Panama,PAN,2021,79.5999984741211,73,4351264,
Russia,RUS,1950,61.099998474121094,52.099998474121094,102580112,
Russia,RUS,1951,61,52.099998474121094,104151680,
Russia,RUS,1952,62.79999923706055,54.20000076293945,105790048,
Russia,RUS,1953,64.0999984741211,55.099998474121094,107493128,
Russia,RUS,1954,65.19999694824219,56.400001525878906,109221072,
Russia,RUS,1955,66.80000305175781,58.29999923706055,110971856,
Russia,RUS,1956,70.4000015258789,62,112783336,
Russia,RUS,1957,69.9000015258789,61.29999923706055,114590992,
Russia,RUS,1958,71.5,63.099998474121094,116373656,
Russia,RUS,1959,70.80000305175781,62.599998474121094,118076840,
Russia,RUS,1960,71.69999694824219,63.400001525878906,119735104,
Russia,RUS,1961,72,63.5,121408984,
Russia,RUS,1962,71.5999984741211,63.20000076293945,122914608,
Russia,RUS,1963,72.0999984741211,63.599998474121094,124227720,
Russia,RUS,1964,72.69999694824219,64.30000305175781,125394240,
Russia,RUS,1965,72.4000015258789,63.599998474121094,126400608,
Russia,RUS,1966,72.5999984741211,63.400001525878906,127293952,
Russia,RUS,1967,72.30000305175781,63.099998474121094,128111728,
Russia,RUS,1968,72.4000015258789,62.79999923706055,128822376,
Russia,RUS,1969,71.9000015258789,62.099998474121094,129489464,
Russia,RUS,1970,72.0999984741211,62.20000076293945,130093008,
Russia,RUS,1971,72.30000305175781,62.099998474121094,130719656,
Russia,RUS,1972,72.19999694824219,62.099998474121094,131456440,
Russia,RUS,1973,72.19999694824219,62.20000076293945,132191632,
Russia,RUS,1974,72.4000015258789,62,132970440,
Russia,RUS,1975,72,61.400001525878906,133841848,
Russia,RUS,1976,71.9000015258789,61.099998474121094,134764464,
Russia,RUS,1977,72.0999984741211,60.900001525878906,135712064,
Russia,RUS,1978,72.0999984741211,60.79999923706055,136659136,
Russia,RUS,1979,71.9000015258789,60.29999923706055,137510304,
Russia,RUS,1980,71.80000305175781,60.20000076293945,138257424,
Russia,RUS,1981,72,60.599998474121094,139002880,
Russia,RUS,1982,72.30000305175781,61.099998474121094,139848000,
Russia,RUS,1983,72.30000305175781,61,140854112,
Russia,RUS,1984,71.9000015258789,60.599998474121094,141892544,
Russia,RUS,1985,72.0999984741211,61.5,142896384,
Russia,RUS,1986,73.69999694824219,63.900001525878906,144046480,
Russia,RUS,1987,73.69999694824219,63.900001525878906,145312016,
Russia,RUS,1988,73.5999984741211,63.70000076293945,146464384,
Russia,RUS,1989,74.0999984741211,63.5,147341504,
Russia,RUS,1990,73.80000305175781,63,148005696,
Russia,RUS,1991,73.9000015258789,62.70000076293945,148455408,
Russia,RUS,1992,73.5999984741211,61.5,148725600,
Russia,RUS,1993,72,58.5,148897280,
Russia,RUS,1994,71.4000015258789,57.20000076293945,148829120,
Russia,RUS,1995,71.5999984741211,57.400001525878906,148557456,
Russia,RUS,1996,72.30000305175781,59.099998474121094,148233408,
Russia,RUS,1997,72.5,60.400001525878906,147939968,
Russia,RUS,1998,72.80000305175781,60.900001525878906,147672720,
Russia,RUS,1999,72.30000305175781,59.5,147336384,
Russia,RUS,2000,72.30000305175781,58.900001525878906,146844848,
Russia,RUS,2001,72.4000015258789,59.099998474121094,146235520,
Russia,RUS,2002,72.30000305175781,58.79999923706055,145590144,
Russia,RUS,2003,72.4000015258789,58.900001525878906,144946720,
Russia,RUS,2004,73,59.5,144353648,
Russia,RUS,2005,73.19999694824219,59.70000076293945,143800048,
Russia,RUS,2006,73.80000305175781,61.099998474121094,143338672,
Russia,RUS,2007,74.5,62.099998474121094,143117680,
Russia,RUS,2008,74.69999694824219,62.5,143086544,
Russia,RUS,2009,75.30000305175781,63.29999923706055,143163648,
Russia,RUS,2010,75.30000305175781,63.5,143242592,
Russia,RUS,2011,76.19999694824219,64.5999984741211,143364544,
Russia,RUS,2012,76.4000015258789,65.0999984741211,143629360,
Russia,RUS,2013,76.80000305175781,65.69999694824219,143956864,
Russia,RUS,2014,77,66,144285072,
Russia,RUS,2015,77.4000015258789,66.5999984741211,144668384,Europe
Russia,RUS,2016,77.9000015258789,67.19999694824219,145109152,
Russia,RUS,2017,78.30000305175781,68.0999984741211,145452544,
Russia,RUS,2018,78.5,68.30000305175781,145652288,
Russia,RUS,2019,78.80000305175781,68.80000305175781,145742288,
Russia,RUS,2020,76.4000015258789,66.19999694824219,145617328,
Russia,RUS,2021,74.80000305175781,64.19999694824219,145102752,
South Africa,ZAF,1950,43,43.900001525878906,13043843,
South Africa,ZAF,1951,43.79999923706055,44.5,13325058,
South Africa,ZAF,1952,44.900001525878906,45.20000076293945,13622914,
South Africa,ZAF,1953,46.20000076293945,45.79999923706055,13933250,
South Africa,ZAF,1954,47.599998474121094,46.599998474121094,14255876,
South Africa,ZAF,1955,49.20000076293945,47.5,14594134,
South Africa,ZAF,1956,50.599998474121094,48.29999923706055,14948935,
South Africa,ZAF,1957,51.900001525878906,49.099998474121094,15320140,
South Africa,ZAF,1958,53,49.70000076293945,15700877,
South Africa,ZAF,1959,54,50.400001525878906,16096459,
South Africa,ZAF,1960,54.79999923706055,50.900001525878906,16520438,
South Africa,ZAF,1961,55.29999923706055,51.20000076293945,16989468,
South Africa,ZAF,1962,55.599998474121094,51.400001525878906,17503138,
South Africa,ZAF,1963,55.900001525878906,51.70000076293945,18042222,
South Africa,ZAF,1964,56.20000076293945,51.900001525878906,18603100,
South Africa,ZAF,1965,56.599998474121094,52.099998474121094,19187198,
South Africa,ZAF,1966,56.900001525878906,52.20000076293945,19789772,
South Africa,ZAF,1967,57.20000076293945,52.400001525878906,20410682,
South Africa,ZAF,1968,57.5,52.599998474121094,21050540,
South Africa,ZAF,1969,57.900001525878906,52.79999923706055,21704214,
South Africa,ZAF,1970,58.29999923706055,53.099998474121094,22368306,
South Africa,ZAF,1971,58.79999923706055,53.400001525878906,23031448,
South Africa,ZAF,1972,59.20000076293945,53.70000076293945,23698512,
South Africa,ZAF,1973,59.70000076293945,54.099998474121094,24382514,
South Africa,ZAF,1974,60.20000076293945,54.400001525878906,25077016,
South Africa,ZAF,1975,60.70000076293945,54.79999923706055,25777966,
South Africa,ZAF,1976,61.20000076293945,55.20000076293945,26480298,
South Africa,ZAF,1977,61.79999923706055,55.599998474121094,27199844,
South Africa,ZAF,1978,62.400001525878906,56.099998474121094,27943454,
South Africa,ZAF,1979,62.79999923706055,56.5,28697016,
South Africa,ZAF,1980,63.20000076293945,56.900001525878906,29463546,
South Africa,ZAF,1981,63.79999923706055,57.400001525878906,30232564,
South Africa,ZAF,1982,64.30000305175781,58,31022418,
South Africa,ZAF,1983,64.80000305175781,58.5,31865176,
South Africa,ZAF,1984,65,59,32768206,
South Africa,ZAF,1985,65.4000015258789,59.5,33752964,
South Africa,ZAF,1986,65.9000015258789,59.79999923706055,34877840,
South Africa,ZAF,1987,66,60,36119328,
South Africa,ZAF,1988,66.5,60.099998474121094,37393848,
South Africa,ZAF,1989,66.4000015258789,60.099998474121094,38668684,
South Africa,ZAF,1990,66.69999694824219,59.900001525878906,39877568,
South Africa,ZAF,1991,66.9000015258789,59.5,40910964,
South Africa,ZAF,1992,67.0999984741211,59.5,41760756,
South Africa,ZAF,1993,66.80000305175781,59.099998474121094,42525444,
South Africa,ZAF,1994,66.19999694824219,58.79999923706055,43267980,
South Africa,ZAF,1995,65.69999694824219,58.400001525878906,43986088,
South Africa,ZAF,1996,64.69999694824219,57.79999923706055,44661608,
South Africa,ZAF,1997,63.79999923706055,57.29999923706055,45285052,
South Africa,ZAF,1998,62.900001525878906,56.599998474121094,45852172,
South Africa,ZAF,1999,62,56,46364680,
South Africa,ZAF,2000,61,55.400001525878906,46813272,
South Africa,ZAF,2001,59.5,54.599998474121094,47229712,
South Africa,ZAF,2002,57.70000076293945,53.20000076293945,47661516,
South Africa,ZAF,2003,56.20000076293945,52,48104044,
South Africa,ZAF,2004,55.70000076293945,51.900001525878906,48556064,
South Africa,ZAF,2005,55.400001525878906,52.099998474121094,49017156,
South Africa,ZAF,2006,55.900001525878906,52.20000076293945,49491764,
South Africa,ZAF,2007,56.900001525878906,52.70000076293945,49996096,
South Africa,ZAF,2008,58.099998474121094,53.5,50565816,
South Africa,ZAF,2009,59.70000076293945,54.70000076293945,51170780,
South Africa,ZAF,2010,61.29999923706055,56.099998474121094,51784928,
South Africa,ZAF,2011,63.099998474121094,57.70000076293945,52443320,
South Africa,ZAF,2012,64.4000015258789,58.79999923706055,53145036,
South Africa,ZAF,2013,65.30000305175781,59.400001525878906,53873608,
South Africa,ZAF,2014,66.30000305175781,60.099998474121094,54729556,
South Africa,ZAF,2015,66.80000305175781,60.70000076293945,55876504,Africa
South Africa,ZAF,2016,67.80000305175781,61.29999923706055,56422272,
South Africa,ZAF,2017,68.4000015258789,62,56641208,
South Africa,ZAF,2018,68.69999694824219,62.20000076293945,57339632,
South Africa,ZAF,2019,69.0999984741211,62.79999923706055,58087060,
South Africa,ZAF,2020,68,62.20000076293945,58801928,
South Africa,ZAF,2021,65,59.5,59392256,
South Korea,KOR,1950,33.599998474121094,16.799999237060547,20104016,
South Korea,KOR,1951,38.20000076293945,20.799999237060547,20116896,
South Korea,KOR,1952,43.20000076293945,32.099998474121094,20393376,
South Korea,KOR,1953,46,37.900001525878906,20862402,
South Korea,KOR,1954,49,44.900001525878906,21432886,
South Korea,KOR,1955,51.20000076293945,47.099998474121094,22075012,
South Korea,KOR,1956,52.900001525878906,48.70000076293945,22763458,
South Korea,KOR,1957,54.20000076293945,50,23494054,
South Korea,KOR,1958,55.20000076293945,50.29999923706055,24256850,
South Korea,KOR,1959,56.099998474121094,51.20000076293945,25036094,
South Korea,KOR,1960,56.79999923706055,52,25817530,
South Korea,KOR,1961,57.400001525878906,52.5,26552230,
South Korea,KOR,1962,58,53.099998474121094,27234476,
South Korea,KOR,1963,58.79999923706055,53.20000076293945,27905876,
South Korea,KOR,1964,60.29999923706055,54.20000076293945,28555858,
South Korea,KOR,1965,61.599998474121094,55,29179406,
South Korea,KOR,1966,63.099998474121094,56.099998474121094,29838228,
South Korea,KOR,1967,65.0999984741211,57.599998474121094,30540604,
South Korea,KOR,1968,65.5999984741211,57.70000076293945,31229640,
South Korea,KOR,1969,66.0999984741211,58.20000076293945,31912022,
South Korea,KOR,1970,66.4000015258789,58.400001525878906,32601146,
South Korea,KOR,1971,67.0999984741211,58.900001525878906,33288372,
South Korea,KOR,1972,67.5999984741211,59.29999923706055,33976860,
South Korea,KOR,1973,68.19999694824219,59.70000076293945,34659716,
South Korea,KOR,1974,68.9000015258789,60,35319340,
South Korea,KOR,1975,69.19999694824219,60.400001525878906,35930700,
South Korea,KOR,1976,69.69999694824219,60.599998474121094,36456328,
South Korea,KOR,1977,69.19999694824219,60.20000076293945,36911304,
South Korea,KOR,1978,70.0999984741211,60.5,37329988,
South Korea,KOR,1979,71.4000015258789,61.599998474121094,37737924,
South Korea,KOR,1980,70.4000015258789,60.79999923706055,38170500,
South Korea,KOR,1981,73.30000305175781,62.79999923706055,38731908,
South Korea,KOR,1982,72.69999694824219,62.79999923706055,39403428,
South Korea,KOR,1983,72,62.5,40053744,
South Korea,KOR,1984,73.5,63.900001525878906,40664360,
South Korea,KOR,1985,73.80000305175781,64,41232700,
South Korea,KOR,1986,74.19999694824219,64.5999984741211,41808708,
South Korea,KOR,1987,74.30000305175781,64.80000305175781,42405260,
South Korea,KOR,1988,75.0999984741211,65.5999984741211,42988456,
South Korea,KOR,1989,75.69999694824219,66.19999694824219,43567516,
South Korea,KOR,1990,76.4000015258789,67.5,44120040,
South Korea,KOR,1991,76.9000015258789,68,44487412,
South Korea,KOR,1992,77.4000015258789,68.5,44703708,
South Korea,KOR,1993,77.5999984741211,69,44932856,
South Korea,KOR,1994,77.9000015258789,69.30000305175781,45165784,
South Korea,KOR,1995,78.19999694824219,69.69999694824219,45393416,
South Korea,KOR,1996,78.4000015258789,70.0999984741211,45660164,
South Korea,KOR,1997,79,70.80000305175781,45962392,
South Korea,KOR,1998,79.4000015258789,71.4000015258789,46250260,
South Korea,KOR,1999,79.80000305175781,72,46520448,
South Korea,KOR,2000,80.19999694824219,72.5,46788588,
South Korea,KOR,2001,81,73.30000305175781,47064784,
South Korea,KOR,2002,81.0999984741211,73.80000305175781,47320664,
South Korea,KOR,2003,81.0999984741211,73.80000305175781,47539740,
South Korea,KOR,2004,81.5,74.30000305175781,47727288,
South Korea,KOR,2005,81.9000015258789,74.9000015258789,47889576,
South Korea,KOR,2006,82.5,75.4000015258789,48049348,
South Korea,KOR,2007,82.80000305175781,75.9000015258789,48220600,
South Korea,KOR,2008,83.5,76.30000305175781,48398632,
South Korea,KOR,2009,84,76.9000015258789,48588024,
South Korea,KOR,2010,84.19999694824219,77.0999984741211,48813036,
South Korea,KOR,2011,84.5999984741211,77.5,49169880,
South Korea,KOR,2012,84.69999694824219,77.69999694824219,49634188,
South Korea,KOR,2013,85.19999694824219,78.19999694824219,50098228,
South Korea,KOR,2014,85.69999694824219,78.69999694824219,50558044,
South Korea,KOR,2015,85.80000305175781,79,50994396,Asia
South Korea,KOR,2016,86.0999984741211,79.4000015258789,51309984,
South Korea,KOR,2017,86.4000015258789,79.80000305175781,51511640,
South Korea,KOR,2018,86.5,79.9000015258789,51676900,
South Korea,KOR,2019,86.69999694824219,80.30000305175781,51803832,
South Korea,KOR,2020,86.69999694824219,80.19999694824219,51844688,
South Korea,KOR,2021,86.80000305175781,80.4000015258789,51830136,
Spain,ESP,1950,64.0999984741211,59.29999923706055,28069696,
Spain,ESP,1951,63.79999923706055,59.099998474121094,28207082,
Spain,ESP,1952,67,62.5,28404774,
Spain,ESP,1953,67.80000305175781,63.5,28633540,
Spain,ESP,1954,69,64.5999984741211,28862382,
Spain,ESP,1955,68.9000015258789,64.4000015258789,29095376,
Spain,ESP,1956,69,64.4000015258789,29329782,
Spain,ESP,1957,68.9000015258789,64.19999694824219,29577444,
Spain,ESP,1958,71,66.4000015258789,29857444,
Spain,ESP,1959,71,66.19999694824219,30150510,
Spain,ESP,1960,71.5999984741211,66.69999694824219,30415594,
Spain,ESP,1961,71.9000015258789,67.0999984741211,30711868,
Spain,ESP,1962,72.0999984741211,67.0999984741211,31052630,
Spain,ESP,1963,72.30000305175781,67.0999984741211,31388554,
Spain,ESP,1964,73.0999984741211,67.80000305175781,31747644,
Spain,ESP,1965,73.5,68.19999694824219,32112016,
Spain,ESP,1966,73.69999694824219,68.5,32462272,
Spain,ESP,1967,74,68.5999984741211,32814224,
Spain,ESP,1968,74.4000015258789,68.9000015258789,33157582,
Spain,ESP,1969,73.9000015258789,68.30000305175781,33480508,
Spain,ESP,1970,74.9000015258789,69.30000305175781,33792624,
Spain,ESP,1971,74.5999984741211,68.80000305175781,34133624,
Spain,ESP,1972,75.5999984741211,70.19999694824219,34515176,
Spain,ESP,1973,75.5,69.80000305175781,34898152,
Spain,ESP,1974,75.9000015258789,70.19999694824219,35329900,
Spain,ESP,1975,76.30000305175781,70.5,35760432,
Spain,ESP,1976,76.69999694824219,70.80000305175781,36139072,
Spain,ESP,1977,77.19999694824219,71.30000305175781,36513080,
Spain,ESP,1978,77.5,71.4000015258789,36865440,
Spain,ESP,1979,78,71.80000305175781,37188964,
Spain,ESP,1980,78.5999984741211,72.4000015258789,37491664,
Spain,ESP,1981,78.80000305175781,72.5,37758648,
Spain,ESP,1982,79.30000305175781,73.19999694824219,37982144,
Spain,ESP,1983,79.0999984741211,73,38169764,
Spain,ESP,1984,79.69999694824219,73.19999694824219,38329928,
Spain,ESP,1985,79.69999694824219,73.0999984741211,38471924,
Spain,ESP,1986,79.9000015258789,73.4000015258789,38590808,
Spain,ESP,1987,80.19999694824219,73.5999984741211,38694532,
Spain,ESP,1988,80.30000305175781,73.5999984741211,38781724,
Spain,ESP,1989,80.5,73.5,38847320,
Spain,ESP,1990,80.5999984741211,73.4000015258789,38889888,
Spain,ESP,1991,80.80000305175781,73.5,38997064,
Spain,ESP,1992,81.30000305175781,73.9000015258789,39202248,
Spain,ESP,1993,81.30000305175781,74.0999984741211,39420540,
Spain,ESP,1994,81.69999694824219,74.5,39623732,
Spain,ESP,1995,81.80000305175781,74.5999984741211,39814568,
Spain,ESP,1996,82,74.69999694824219,39996476,
Spain,ESP,1997,82.4000015258789,75.30000305175781,40180048,
Spain,ESP,1998,82.4000015258789,75.4000015258789,40362356,
Spain,ESP,1999,82.4000015258789,75.5,40542232,
Spain,ESP,2000,82.80000305175781,76,40741652,
Spain,ESP,2001,83.19999694824219,76.30000305175781,40966448,
Spain,ESP,2002,83.19999694824219,76.4000015258789,41477652,
Spain,ESP,2003,83.0999984741211,76.4000015258789,42230268,
Spain,ESP,2004,83.69999694824219,77,42959672,
Spain,ESP,2005,83.5999984741211,77,43685372,
Spain,ESP,2006,84.19999694824219,77.69999694824219,44422824,
Spain,ESP,2007,84.19999694824219,77.80000305175781,45245784,
Spain,ESP,2008,84.30000305175781,78.19999694824219,45966544,
Spain,ESP,2009,84.5999984741211,78.5999984741211,46367772,
Spain,ESP,2010,85,79,46572776,
Spain,ESP,2011,85.0999984741211,79.19999694824219,46729232,
Spain,ESP,2012,85.0999984741211,79.30000305175781,46756084,
Spain,ESP,2013,85.5,79.9000015258789,46603460,
Spain,ESP,2014,85.5999984741211,80.0999984741211,46464548,
Spain,ESP,2015,85.4000015258789,79.9000015258789,46431344,Europe
Spain,ESP,2016,85.80000305175781,80.19999694824219,46473320,
Spain,ESP,2017,85.69999694824219,80.30000305175781,46584168,
Spain,ESP,2018,85.80000305175781,80.4000015258789,46792044,
Spain,ESP,2019,86.19999694824219,80.80000305175781,47131372,
Spain,ESP,2020,85,79.5999984741211,47363808,
Spain,ESP,2021,85.80000305175781,80.19999694824219,47486932,
Switzerland,CHE,1950,71.0999984741211,66.69999694824219,4692636,
Switzerland,CHE,1951,71,66.30000305175781,4748099,
Switzerland,CHE,1952,71.9000015258789,67.19999694824219,4811625,
Switzerland,CHE,1953,71.9000015258789,67.0999984741211,4875720,
Switzerland,CHE,1954,72.30000305175781,67.5999984741211,4938947,
Switzerland,CHE,1955,72.30000305175781,67.69999694824219,5002416,
Switzerland,CHE,1956,72.5999984741211,67.69999694824219,5065957,
Switzerland,CHE,1957,73.19999694824219,67.80000305175781,5130587,
Switzerland,CHE,1958,73.9000015258789,68.5999984741211,5196919,
Switzerland,CHE,1959,74.0999984741211,68.69999694824219,5263263,
Switzerland,CHE,1960,74.0999984741211,68.5999984741211,5328275,
Switzerland,CHE,1961,74.5999984741211,68.80000305175781,5434674,
Switzerland,CHE,1962,74.0999984741211,68.4000015258789,5574228,
Switzerland,CHE,1963,74.19999694824219,68.30000305175781,5694677,
Switzerland,CHE,1964,75.0999984741211,69.19999694824219,5789750,
Switzerland,CHE,1965,75.0999984741211,69.5,5857048,
Switzerland,CHE,1966,75.30000305175781,69.5999984741211,5918589,
Switzerland,CHE,1967,75.69999694824219,69.69999694824219,5992343,
Switzerland,CHE,1968,75.5,69.80000305175781,6068208,
Switzerland,CHE,1969,75.69999694824219,69.69999694824219,6136805,
Switzerland,CHE,1970,76.19999694824219,70,6181231,
Switzerland,CHE,1971,76.30000305175781,70.19999694824219,6213706,
Switzerland,CHE,1972,76.80000305175781,70.5999984741211,6261160,
Switzerland,CHE,1973,77.0999984741211,71,6307365,
Switzerland,CHE,1974,77.5999984741211,71.19999694824219,6341220,
Switzerland,CHE,1975,78,71.5,6338272,
Switzerland,CHE,1976,78.0999984741211,71.5999984741211,6302079,
Switzerland,CHE,1977,78.69999694824219,72,6280842,
Switzerland,CHE,1978,78.69999694824219,71.9000015258789,6281527,
Switzerland,CHE,1979,78.80000305175781,72.30000305175781,6294185,
Switzerland,CHE,1980,78.9000015258789,72.19999694824219,6319116,
Switzerland,CHE,1981,79.0999984741211,72.4000015258789,6353701,
Switzerland,CHE,1982,79.4000015258789,72.80000305175781,6390953,
Switzerland,CHE,1983,79.5999984741211,72.69999694824219,6418416,
Switzerland,CHE,1984,80,73.4000015258789,6441452,
Switzerland,CHE,1985,80.19999694824219,73.5,6469830,
Switzerland,CHE,1986,80.30000305175781,73.69999694824219,6503525,
Switzerland,CHE,1987,80.69999694824219,73.9000015258789,6544455,
Switzerland,CHE,1988,80.69999694824219,73.9000015258789,6592667,
Switzerland,CHE,1989,80.9000015258789,74.0999984741211,6646209,
Switzerland,CHE,1990,80.69999694824219,74,6711685,
Switzerland,CHE,1991,81.0999984741211,74.0999984741211,6795392,
Switzerland,CHE,1992,81.30000305175781,74.5,6873188,
Switzerland,CHE,1993,81.4000015258789,74.9000015258789,6936123,
Switzerland,CHE,1994,81.69999694824219,75.0999984741211,6991543,
Switzerland,CHE,1995,81.69999694824219,75.30000305175781,7038302,
Switzerland,CHE,1996,82,75.9000015258789,7069694,
Switzerland,CHE,1997,82,76.19999694824219,7086993,
Switzerland,CHE,1998,82.5,76.30000305175781,7108225,
Switzerland,CHE,1999,82.5,76.80000305175781,7142199,
Switzerland,CHE,2000,82.5999984741211,76.9000015258789,7182052,
Switzerland,CHE,2001,83,77.30000305175781,7224413,
Switzerland,CHE,2002,82.9000015258789,77.69999694824219,7276479,
Switzerland,CHE,2003,83,77.9000015258789,7330729,
Switzerland,CHE,2004,83.5,78.4000015258789,7381153,
Switzerland,CHE,2005,83.69999694824219,78.5999984741211,7428437,
Switzerland,CHE,2006,83.80000305175781,79,7475014,
Switzerland,CHE,2007,84,79.19999694824219,7541909,
Switzerland,CHE,2008,84.19999694824219,79.5999984741211,7638288,
Switzerland,CHE,2009,84.19999694824219,79.5999984741211,7734402,
Switzerland,CHE,2010,84.4000015258789,80,7822444,
Switzerland,CHE,2011,84.69999694824219,80.30000305175781,7910988,
Switzerland,CHE,2012,84.5999984741211,80.5,7995738,
Switzerland,CHE,2013,84.69999694824219,80.5,8088370,
Switzerland,CHE,2014,85.0999984741211,80.9000015258789,8187792,
Switzerland,CHE,2015,84.9000015258789,80.69999694824219,8281735,Europe
Switzerland,CHE,2016,85.19999694824219,81.5,8372902,
Switzerland,CHE,2017,85.4000015258789,81.4000015258789,8451688,
Switzerland,CHE,2018,85.4000015258789,81.5999984741211,8514431,
Switzerland,CHE,2019,85.5999984741211,81.9000015258789,8575593,
Switzerland,CHE,2020,85.0999984741211,81,8638609,
Switzerland,CHE,2021,85.9000015258789,82,8691409,
Ukraine,UKR,1950,65.5,58.099998474121094,37303000,
Ukraine,UKR,1951,65.4000015258789,58.5,37783280,
Ukraine,UKR,1952,66.4000015258789,59.20000076293945,38271728,
Ukraine,UKR,1953,66.69999694824219,60,38768516,
Ukraine,UKR,1954,67.4000015258789,61.099998474121094,39287992,
Ukraine,UKR,1955,68.4000015258789,62,39836516,
Ukraine,UKR,1956,68.9000015258789,62.79999923706055,40398812,
Ukraine,UKR,1957,69.69999694824219,63.099998474121094,40977532,
Ukraine,UKR,1958,70.80000305175781,64.30000305175781,41559368,
Ukraine,UKR,1959,71.5999984741211,65.30000305175781,42154896,
Ukraine,UKR,1960,72.5999984741211,66.5,42767252,
Ukraine,UKR,1961,72.80000305175781,66.5,43365224,
Ukraine,UKR,1962,72.5999984741211,66.19999694824219,43924756,
Ukraine,UKR,1963,73.19999694824219,66.5,44445912,
Ukraine,UKR,1964,73.5999984741211,67,44941408,
Ukraine,UKR,1965,73.30000305175781,66.5999984741211,45387092,
Ukraine,UKR,1966,73.0999984741211,66.5,45809132,
Ukraine,UKR,1967,73.19999694824219,66.0999984741211,46235376,
Ukraine,UKR,1968,73.4000015258789,65.9000015258789,46635196,
Ukraine,UKR,1969,73,65.19999694824219,46990888,
Ukraine,UKR,1970,72.9000015258789,64.9000015258789,47279088,
Ukraine,UKR,1971,73.0999984741211,65.19999694824219,47597756,
Ukraine,UKR,1972,73,65,47974192,
Ukraine,UKR,1973,73.19999694824219,65.0999984741211,48301548,
Ukraine,UKR,1974,73.19999694824219,64.9000015258789,48602696,
Ukraine,UKR,1975,73.5999984741211,64.69999694824219,48892180,
Ukraine,UKR,1976,73.5999984741211,64.69999694824219,49144536,
Ukraine,UKR,1977,73.5999984741211,64.30000305175781,49357432,
Ukraine,UKR,1978,73.5999984741211,64.0999984741211,49536616,
Ukraine,UKR,1979,73.4000015258789,63.79999923706055,49739736,
Ukraine,UKR,1980,73.4000015258789,63.5,49973920,
Ukraine,UKR,1981,73.69999694824219,63.79999923706055,50188920,
Ukraine,UKR,1982,74,64,50373636,
Ukraine,UKR,1983,73.9000015258789,64,50563952,
Ukraine,UKR,1984,73.5999984741211,63.70000076293945,50758848,
Ukraine,UKR,1985,73.4000015258789,64.0999984741211,50917392,
Ukraine,UKR,1986,74.5,65.9000015258789,51076744,
Ukraine,UKR,1987,74.30000305175781,65.5,51236432,
Ukraine,UKR,1988,74.19999694824219,65.5,51372376,
Ukraine,UKR,1989,74.69999694824219,65.4000015258789,51494548,
Ukraine,UKR,1990,74.5,64.80000305175781,51589816,
Ukraine,UKR,1991,74,63.900001525878906,51672816,
Ukraine,UKR,1992,73.80000305175781,63.29999923706055,51785152,
Ukraine,UKR,1993,73.0999984741211,62.599998474121094,51778420,
Ukraine,UKR,1994,72.80000305175781,62.099998474121094,51487376,
Ukraine,UKR,1995,72.5999984741211,61.20000076293945,51061268,
Ukraine,UKR,1996,72.9000015258789,61.5,50616104,
Ukraine,UKR,1997,73.19999694824219,62.099998474121094,50169352,
Ukraine,UKR,1998,73.69999694824219,63.099998474121094,49745868,
Ukraine,UKR,1999,73.5999984741211,62.70000076293945,49320116,
Ukraine,UKR,2000,73.5,62.29999923706055,48879752,
Ukraine,UKR,2001,73.80000305175781,62.70000076293945,48414536,
Ukraine,UKR,2002,73.9000015258789,62.599998474121094,47976540,
Ukraine,UKR,2003,73.80000305175781,62.79999923706055,47605644,
Ukraine,UKR,2004,74.19999694824219,62.79999923706055,47261960,
Ukraine,UKR,2005,74,62.5,46912616,
Ukraine,UKR,2006,74.4000015258789,63.20000076293945,46592552,
Ukraine,UKR,2007,74.5,63.20000076293945,46313064,
Ukraine,UKR,2008,74.69999694824219,63.599998474121094,46062936,
